customer_id,enroll_date,year_birth,education,marital_status,income,kids_home,teens_home,recency,spend_wine,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,web_purchases,catalog_purchases,store_purchases,web_visits_month,accepted_cmp1,accepted_cmp2,accepted_cmp3,accepted_cmp4,accepted_cmp5,complain,responded
CMK01526,2023-03-31,1979,Graduation,Married,41200.0,0,1,48,203.63,47.45,160.68,52.26,36.75,57.32,1,2,1,9,0,0,0,0,0,0,0
CMK01527,2023-03-14,1973,Graduation,Married,40000.0,2,0,65,177.89,36.24,122.41,29.98,49.28,34.82,5,1,1,6,0,0,0,0,0,0,0
CMK01528,2023-01-15,1951,Master,Together,28200.0,0,0,73,242.82,17.39,130.18,21.87,13.93,25.28,0,1,2,2,0,0,0,0,0,0,0
CMK01529,2024-05-24,1997,Master,Divorced,30000.0,1,0,55,261.0,36.55,139.38,7.45,20.7,34.32,4,0,2,2,0,0,0,0,0,0,0
CMK01530,2023-07-08,1956,Graduation,Married,21500.0,1,0,68,240.46,46.12,129.7,26.32,23.52,49.2,4,5,3,3,1,1,0,0,0,0,0
CMK01531,2022-08-30,1984,PhD,Together,38000.0,1,1,0,413.03,29.09,139.67,30.34,32.11,42.14,7,3,5,10,0,0,0,0,0,0,1
CMK01532,2023-02-28,1996,Basic,Divorced,18400.0,1,0,4,418.06,20.94,52.95,22.72,22.5,41.58,8,3,3,6,1,0,1,0,0,0,0
CMK01533,2022-11-07,1965,PhD,Single,45100.0,0,0,43,487.61,44.08,230.24,47.65,34.5,37.1,6,2,8,3,0,0,0,0,0,0,0
CMK01534,2023-12-11,1992,Master,Married,26700.0,2,0,22,215.98,41.18,179.11,58.7,30.53,85.12,7,4,4,8,1,0,0,0,0,0,0
CMK01535,2022-12-27,1963,Graduation,Married,40600.0,0,1,57,385.49,38.4,292.27,87.62,40.18,46.09,6,3,3,7,0,1,0,1,1,0,1
CMK01536,2023-08-28,1975,Graduation,Married,27100.0,0,1,21,191.24,9.4,178.88,41.96,24.19,23.63,3,2,3,4,0,0,0,1,0,0,0
CMK01537,2024-09-30,1997,Graduation,Together,16500.0,1,0,92,186.14,19.34,60.95,11.3,11.13,25.57,6,0,2,5,0,0,1,0,0,0,0
CMK01538,2024-04-15,1959,Graduation,Married,52100.0,0,0,93,288.95,26.33,168.0,35.14,32.89,50.69,2,3,3,3,0,0,0,0,0,0,0
CMK01539,2023-09-14,1953,PhD,Together,73500.0,1,1,21,392.06,69.38,270.11,51.24,36.85,65.73,4,5,5,6,1,0,1,0,0,0,0
CMK01540,2024-01-27,1963,Graduation,Divorced,64600.0,1,0,63,381.81,25.75,205.85,51.46,29.51,105.5,1,2,6,3,0,0,0,0,0,0,0
CMK01541,2023-02-27,2000,Graduation,Married,21800.0,1,0,46,129.91,28.18,92.38,19.64,12.84,25.48,2,0,5,6,0,0,0,0,0,0,0
CMK01542,2024-02-02,1954,Master,Divorced,26300.0,0,1,11,225.12,34.01,170.96,44.4,27.9,26.85,3,4,3,5,0,0,0,1,1,0,0
CMK01543,2024-01-02,1981,Basic,Married,28400.0,0,1,65,274.24,49.46,136.66,51.43,22.95,18.6,3,2,1,3,0,0,0,1,0,0,0
CMK01544,2024-03-17,1975,Graduation,Widow,54800.0,1,1,26,340.04,25.4,128.53,10.01,22.46,26.15,4,2,3,3,1,0,0,1,0,0,0
CMK01545,2023-10-15,1997,Graduation,Single,16500.0,0,0,61,179.41,33.31,138.62,37.27,24.8,48.27,3,0,3,6,1,0,0,0,0,0,0
CMK01546,2023-12-12,1952,Basic,Married,27400.0,0,0,69,296.25,31.75,189.23,33.18,25.2,30.16,4,2,4,8,1,1,1,0,1,0,1
CMK01547,2024-01-01,1981,Graduation,Single,27100.0,0,0,31,320.19,51.24,159.71,45.81,16.45,32.53,2,1,5,3,0,0,0,0,0,0,0
CMK01548,2024-05-28,1989,Graduation,Married,18500.0,0,0,18,300.89,35.93,181.87,42.58,42.98,42.54,4,0,3,3,1,0,0,0,0,0,0
CMK01549,2023-10-21,1978,Graduation,Married,67100.0,0,0,37,388.05,28.13,323.65,77.82,69.59,75.63,6,4,4,7,0,0,0,0,0,0,0
CMK01550,2023-11-12,1982,Graduation,Single,44100.0,1,2,38,350.67,21.25,179.56,58.53,42.16,44.67,2,4,6,5,1,0,1,0,0,0,0
CMK01551,2024-09-09,1967,Graduation,Divorced,39300.0,1,0,0,174.92,44.96,229.07,28.89,25.16,42.75,4,3,7,7,1,1,0,0,0,0,1
CMK01552,2024-07-26,1987,Master,Married,18400.0,0,1,25,95.64,19.08,49.82,25.68,19.38,28.4,10,2,8,4,0,0,0,0,0,0,0
CMK01553,2024-04-01,1986,Graduation,Together,31600.0,1,0,67,251.6,28.99,159.37,34.62,25.3,44.43,2,5,2,2,0,0,0,0,0,0,0
CMK01554,2022-10-15,1961,PhD,Single,19300.0,1,1,23,144.54,44.78,114.12,32.21,26.96,43.87,5,1,6,6,0,0,0,1,1,0,0
CMK01555,2023-11-21,1980,Graduation,Together,56200.0,1,0,52,377.52,18.85,146.07,32.84,26.49,73.02,4,2,4,9,0,1,0,1,0,0,0
CMK01556,2022-11-19,1989,Basic,Married,,0,2,65,171.82,10.62,98.55,30.38,21.66,36.97,2,1,1,4,0,0,0,0,1,0,1
CMK01557,2024-07-18,1956,Graduation,Divorced,,0,1,46,237.67,37.85,258.11,66.63,30.67,56.0,3,1,6,1,0,1,0,0,0,0,0
CMK01558,2023-05-03,1976,Graduation,Together,74800.0,1,0,32,484.29,64.95,256.16,77.74,41.77,111.9,4,4,8,5,0,0,0,0,0,0,0
CMK01559,2022-10-07,1957,Graduation,Single,56900.0,1,0,77,366.47,39.06,270.03,39.21,38.05,64.99,1,4,7,5,0,0,0,0,0,0,0
CMK01560,2023-09-09,1998,Graduation,Widow,24400.0,0,0,13,293.46,33.24,71.32,33.01,6.53,15.15,2,2,1,10,0,0,0,0,0,0,1
CMK01561,2023-01-17,1959,PhD,Single,71500.0,0,0,17,454.65,48.3,242.41,51.9,63.08,87.15,5,1,9,5,0,0,0,0,0,0,0
CMK01562,2023-10-12,1985,Graduation,Married,31200.0,1,2,59,261.89,26.43,134.72,53.82,26.48,43.19,4,1,9,7,0,0,0,0,0,0,0
CMK01563,2023-07-18,1988,Master,Divorced,52500.0,0,1,52,505.08,56.26,299.4,59.59,26.74,51.19,7,8,3,5,1,0,0,1,1,0,0
CMK01564,2024-09-18,1985,Graduation,Together,47200.0,0,2,38,645.04,36.72,325.69,49.29,16.01,61.6,4,5,5,9,0,0,1,1,0,0,0
CMK01565,2023-03-02,1962,Basic,Married,60800.0,1,0,23,508.09,40.51,90.19,60.22,18.74,63.33,6,3,10,5,0,0,0,0,0,0,0
CMK01566,2022-11-13,1953,Graduation,Single,42200.0,0,1,11,308.44,28.67,279.97,24.56,26.93,38.26,3,3,4,4,0,0,0,0,0,0,0
CMK01567,2024-09-28,1999,Master,Single,31200.0,1,2,68,211.0,20.85,76.46,32.66,19.39,45.67,3,4,1,6,1,0,0,0,0,0,0
CMK01568,2024-08-30,1993,Graduation,Married,,1,0,0,940.38,77.7,276.99,87.21,92.62,82.45,8,4,9,8,0,1,1,1,1,0,1
CMK01569,2024-09-12,1971,Basic,Together,27500.0,0,1,61,209.51,34.45,172.89,11.06,19.75,52.44,7,1,1,7,0,0,1,0,1,0,0
CMK01570,2023-01-09,1984,Graduation,Single,54500.0,0,0,71,397.82,35.93,278.49,64.78,30.99,51.04,2,3,8,3,0,1,0,1,0,0,0
CMK01571,2023-04-12,1997,Basic,Divorced,26400.0,1,0,80,202.12,29.38,116.07,22.78,11.86,40.76,7,2,5,2,1,0,0,0,0,0,0
CMK01572,2023-02-14,1993,Graduation,Together,64800.0,1,1,90,296.52,50.18,274.89,35.4,54.96,142.74,3,8,4,4,0,0,0,1,0,0,0
CMK01573,2024-01-29,1962,Graduation,Married,81500.0,0,2,15,459.47,109.05,261.32,84.41,78.94,100.98,8,6,5,5,1,1,0,1,1,0,1
CMK01574,2024-01-03,1980,Graduation,Single,65400.0,1,2,17,296.93,38.47,168.5,50.61,60.77,87.89,7,4,8,5,0,0,0,0,1,0,0
CMK01575,2023-03-23,1994,PhD,Married,43800.0,1,0,27,265.01,22.63,130.78,25.88,22.77,40.72,6,2,8,4,0,0,0,0,0,0,0
CMK01576,2024-10-22,1973,Graduation,Married,46200.0,1,2,80,195.94,31.98,98.24,50.13,21.45,40.56,1,6,7,0,0,0,0,0,0,0,0
CMK01577,2023-12-29,1977,Master,Single,93900.0,0,0,80,420.95,18.74,255.71,55.53,81.16,121.28,3,2,3,9,0,1,0,1,0,0,0
CMK01578,2023-07-09,1962,Master,Married,109600.0,1,0,63,394.13,53.68,220.23,84.07,51.07,78.9,1,9,3,7,0,0,1,0,0,0,0
CMK01579,2024-09-17,1974,Graduation,Single,71600.0,1,1,63,438.83,82.83,249.74,55.47,17.23,56.66,7,3,2,10,0,0,0,0,0,0,0
CMK01580,2023-10-20,1999,Master,Married,39700.0,1,0,0,271.26,34.51,177.16,20.39,35.23,55.31,6,6,1,9,1,0,0,0,0,0,1
CMK01581,2024-08-31,1985,Graduation,Divorced,61500.0,1,0,59,358.13,98.13,357.31,57.33,57.48,73.67,4,8,8,7,0,0,1,1,0,0,0
CMK01582,2024-04-02,1962,Master,Married,48900.0,0,0,91,522.0,45.15,158.29,61.8,44.88,60.56,3,3,9,5,0,1,0,0,0,0,0
CMK01583,2023-07-27,1952,Graduation,Together,37200.0,1,1,99,280.86,47.23,143.44,40.88,19.66,44.54,1,8,4,2,0,0,0,0,0,0,0
CMK01584,2022-12-18,1974,Graduation,Married,61700.0,1,1,16,443.76,58.95,183.66,41.79,36.1,47.45,3,3,7,1,0,0,0,0,0,0,0
CMK01585,2023-05-26,2000,Graduation,Married,46700.0,1,0,62,344.63,61.04,119.81,43.08,39.33,83.32,3,5,3,4,0,0,0,1,0,1,0
CMK01586,2022-10-19,1994,Graduation,Divorced,69200.0,1,0,31,439.88,33.64,314.81,45.55,44.88,78.15,1,2,3,5,0,0,1,0,0,0,0
CMK01587,2023-10-03,1961,Graduation,Together,107200.0,0,1,53,702.5,62.1,272.35,46.26,39.57,62.95,4,5,11,5,0,0,0,0,0,0,0
CMK01588,2023-02-24,1960,Master,Married,38100.0,0,0,86,408.83,37.36,257.23,58.99,34.91,57.58,2,2,7,1,1,0,0,0,0,0,0
CMK01589,2023-12-14,1956,Graduation,Together,12000.0,1,1,77,94.27,15.76,115.48,27.22,4.99,21.92,9,0,0,9,0,0,0,0,0,0,0
CMK01590,2024-06-19,1958,Graduation,Single,49100.0,1,0,44,292.86,40.47,155.31,29.21,14.28,35.53,4,2,4,7,1,0,0,0,0,0,1
CMK01591,2023-04-24,1994,Graduation,Single,22300.0,0,1,73,195.71,16.41,156.18,50.77,23.43,38.19,4,1,4,4,0,0,0,0,0,0,0
CMK01592,2023-06-13,1976,Graduation,Married,23400.0,0,2,22,164.25,18.24,108.07,5.81,20.02,31.55,2,3,4,0,0,0,0,0,0,0,0
CMK01593,2024-08-25,1982,Basic,Together,47900.0,0,0,38,209.93,53.71,116.56,25.6,28.8,49.01,4,2,1,5,1,0,1,0,0,0,1
CMK01594,2023-12-26,1994,Graduation,Single,73200.0,0,0,44,471.91,125.38,302.65,90.56,61.45,70.2,5,4,6,3,1,0,0,1,1,1,0
CMK01595,2024-07-11,1979,PhD,Together,21900.0,1,0,90,177.84,11.47,108.16,9.79,14.37,22.95,8,0,5,2,0,0,0,0,0,0,0
CMK01596,2022-09-14,1979,Graduation,Married,34300.0,2,0,11,330.21,44.32,133.51,59.56,26.18,35.05,7,3,5,5,0,0,0,0,1,0,0
CMK01597,2023-01-22,1962,Graduation,Divorced,26000.0,1,0,56,346.26,41.9,269.03,37.39,24.14,37.37,4,2,5,3,1,0,1,0,0,0,0
CMK01598,2023-12-20,1954,Graduation,Together,17900.0,0,0,25,281.89,25.21,71.14,8.1,16.01,30.24,2,0,4,1,0,0,0,0,0,0,0
CMK01599,2022-11-05,1976,Master,Married,17600.0,0,1,54,267.16,30.27,95.43,24.78,12.72,12.03,0,2,2,1,0,0,1,0,0,0,1
CMK01600,2024-03-27,1997,Master,Together,54100.0,1,1,56,340.95,45.36,193.28,56.21,39.09,89.5,0,4,4,1,0,0,0,0,0,0,0
CMK01601,2024-01-28,1972,Graduation,Together,21100.0,1,0,68,255.06,13.85,141.86,63.16,24.26,43.75,5,0,3,6,1,0,0,0,1,0,0
CMK01602,2023-08-15,1954,Graduation,Married,104500.0,1,2,23,902.11,64.31,364.72,64.57,36.81,83.72,10,5,3,4,0,0,0,0,0,0,0
CMK01603,2022-10-31,1974,Graduation,Single,31500.0,0,0,7,215.13,39.41,189.87,43.45,49.26,41.29,6,3,3,8,1,1,0,0,0,0,0
CMK01604,2024-01-30,1960,Graduation,Single,37600.0,0,1,76,444.27,56.67,286.93,28.33,24.34,56.35,7,2,6,5,1,0,0,0,1,0,0
CMK01605,2022-12-03,1963,Master,Together,52300.0,1,1,23,625.07,57.74,275.58,67.5,49.6,63.15,6,6,5,6,1,0,1,1,0,0,1
CMK01606,2022-09-11,1992,Graduation,Together,26000.0,0,1,41,145.22,24.54,91.56,13.86,15.83,20.3,1,2,4,4,0,0,0,0,0,0,0
CMK01607,2022-09-21,1977,PhD,Together,98400.0,1,1,76,489.38,77.62,318.88,62.17,52.24,46.56,7,3,7,4,0,0,1,0,1,0,0
CMK01608,2023-04-29,1999,Basic,Together,42300.0,1,0,83,203.26,67.44,207.65,49.81,24.91,38.03,8,3,8,7,0,0,0,0,1,0,0
CMK01609,2024-05-13,1984,PhD,Married,48400.0,0,2,53,264.54,35.98,187.2,51.75,53.53,78.25,2,6,4,5,1,1,0,0,0,0,1
CMK01610,2024-03-28,1973,Graduation,Together,49500.0,1,2,64,246.1,57.64,248.38,40.1,60.4,60.67,3,3,5,7,1,1,0,1,0,0,0
CMK01611,2023-07-08,1985,Graduation,Single,67700.0,1,2,82,166.81,65.8,130.28,35.29,20.57,68.02,7,9,5,6,1,0,0,0,1,0,0
CMK01612,2023-01-28,1972,Basic,Married,28700.0,1,2,2,348.02,52.57,198.86,57.33,29.23,53.28,4,4,6,1,0,0,0,0,0,0,0
CMK01613,2023-02-21,1984,Basic,Single,19800.0,0,1,69,138.06,30.04,84.39,33.38,22.74,35.67,4,0,3,3,0,0,0,0,0,0,0
CMK01614,2024-10-14,1984,Graduation,Divorced,59800.0,1,0,33,366.83,30.65,219.61,44.36,25.94,27.15,5,3,3,10,0,1,1,0,0,0,0
CMK01615,2024-08-18,1981,Graduation,Married,35900.0,1,0,54,280.92,59.76,276.97,62.41,38.56,64.48,2,1,8,2,0,0,0,0,0,0,0
CMK01616,2024-09-28,1996,PhD,Divorced,32500.0,0,0,67,173.77,21.95,103.31,34.64,4.74,33.68,4,2,3,8,0,1,0,0,0,0,0
CMK01617,2023-07-22,1980,Master,Single,45200.0,0,0,49,436.92,59.8,295.82,116.96,34.79,71.15,4,2,3,5,0,1,1,0,0,0,0
CMK01618,2023-11-30,1969,Master,Divorced,29900.0,0,0,90,251.27,33.39,117.68,43.03,21.84,36.69,4,3,3,9,0,0,1,0,0,0,0
CMK01619,2022-09-08,1951,Master,Single,50000.0,0,1,85,634.43,50.23,231.07,45.11,30.79,73.29,2,6,7,6,0,1,0,1,0,0,0
CMK01620,2024-10-09,1975,Graduation,Married,61500.0,0,1,76,299.98,53.86,161.92,48.03,30.8,23.67,4,4,7,6,0,0,1,0,0,0,0
CMK01621,2023-04-13,1994,PhD,Married,26900.0,1,2,38,233.57,38.4,106.77,12.42,34.57,25.72,3,4,2,9,0,0,0,0,1,0,0
CMK01622,2023-12-19,1997,Basic,Single,39200.0,1,0,52,224.65,99.85,133.08,17.09,37.06,79.01,14,4,3,9,1,1,1,1,1,0,1
CMK01623,2022-09-29,1958,Graduation,Single,31600.0,0,2,25,207.19,33.39,97.89,15.87,31.71,16.63,2,7,2,4,0,0,1,0,0,0,1
CMK01624,2022-10-29,1994,Graduation,Divorced,21300.0,1,1,32,272.04,11.84,161.95,50.95,14.29,37.95,5,2,4,9,0,0,0,1,0,0,0
CMK01625,2023-07-25,1997,Graduation,Single,45000.0,1,0,61,162.5,34.29,165.53,41.8,16.88,46.99,3,1,4,1,0,0,0,0,0,0,0
CMK01626,2022-11-08,1991,Graduation,Married,15500.0,1,1,20,197.35,32.23,70.56,16.16,13.3,26.84,4,0,4,6,0,0,0,0,0,0,0
CMK01627,2024-10-31,1962,Graduation,Married,26700.0,2,1,51,227.45,59.77,173.52,41.49,31.2,36.93,7,4,5,1,0,0,0,0,0,0,0
CMK01628,2023-02-09,1991,Graduation,Together,41300.0,1,0,37,186.91,47.8,190.75,46.43,29.61,68.51,1,3,6,5,0,0,0,0,0,0,0
CMK01629,2024-08-10,1952,Master,Married,20700.0,0,0,56,285.44,20.06,123.99,24.48,23.52,16.71,0,3,4,2,0,0,0,0,1,0,0
CMK01630,2022-10-05,1964,Master,Married,19300.0,0,0,7,163.11,10.72,97.58,26.44,6.31,24.4,6,0,5,7,1,0,1,1,1,0,1
CMK01631,2023-04-20,1954,Master,Married,58100.0,0,0,14,289.48,43.42,266.77,74.08,33.62,68.73,2,2,3,2,0,0,0,0,0,0,0
CMK01632,2024-10-24,1975,Graduation,Together,55000.0,0,1,68,465.42,45.44,140.27,43.17,37.77,51.64,7,3,6,7,0,0,1,1,0,0,0
CMK01633,2023-09-13,1986,Master,Single,82600.0,0,1,38,478.61,76.89,258.95,82.95,44.12,47.09,2,3,5,2,1,0,1,0,0,0,0
CMK01634,2024-02-29,1989,Graduation,Married,53900.0,0,1,86,462.25,62.18,279.25,77.52,36.56,81.34,6,9,6,6,1,0,0,0,0,0,0
CMK01635,2022-12-06,1954,PhD,Together,27400.0,0,1,47,238.11,29.15,101.73,21.66,22.63,34.08,5,0,4,6,0,0,0,0,0,0,0
CMK01636,2023-05-23,1988,Master,Together,20100.0,0,1,72,263.43,22.75,187.89,61.54,10.87,52.82,3,4,9,4,0,0,0,0,0,0,0
CMK01637,2023-07-17,1975,Master,Married,36200.0,0,1,88,374.39,20.02,234.42,53.1,23.22,43.85,4,5,3,9,0,1,1,1,0,0,0
CMK01638,2023-09-20,1969,Master,Together,44300.0,1,0,21,449.99,49.25,232.05,49.31,55.39,51.72,0,4,10,3,0,0,0,0,0,0,0
CMK01639,2023-01-12,1957,Graduation,Married,28000.0,1,1,73,138.61,44.71,138.06,30.38,19.25,41.07,4,2,4,6,0,0,0,0,0,0,1
CMK01640,2024-07-17,1981,Basic,Divorced,41300.0,1,0,54,161.99,37.27,137.26,18.24,19.58,35.19,6,2,3,9,0,0,0,0,0,1,0
CMK01641,2024-03-09,1976,Graduation,Single,65900.0,0,1,61,439.84,87.69,287.56,106.84,30.99,108.22,5,4,3,4,0,0,0,1,0,0,0
CMK01642,2023-03-21,1952,Graduation,Married,25900.0,0,1,61,345.03,24.89,118.53,37.64,15.51,32.98,3,1,6,3,0,1,0,0,0,0,0
CMK01643,2023-06-13,1960,Master,Married,34100.0,0,0,77,278.53,58.61,297.75,51.52,30.26,36.39,0,1,2,4,0,0,0,0,1,0,0
CMK01644,2023-02-05,1978,Graduation,Married,50700.0,1,1,25,363.33,50.81,131.89,46.76,42.54,42.88,3,4,8,6,0,0,0,0,0,0,0
CMK01645,2022-11-24,1957,Graduation,Married,26700.0,1,1,98,150.01,8.75,91.26,23.62,29.38,23.94,0,3,6,1,0,0,0,0,0,0,0
CMK01646,2023-07-18,1988,Master,Single,22400.0,0,0,56,198.68,15.99,161.6,41.72,17.62,64.15,0,2,2,3,0,0,0,0,0,0,0
CMK01647,2023-07-24,1951,Master,Single,20100.0,0,0,80,256.62,34.27,138.28,47.3,26.42,50.92,4,2,5,11,1,0,0,0,0,0,0
CMK01648,2024-03-07,1960,Graduation,Married,26000.0,1,0,96,218.92,30.35,124.99,50.03,33.77,38.0,4,3,4,4,0,0,0,0,0,0,0
CMK01649,2024-10-25,1954,Graduation,Divorced,29100.0,1,0,42,205.38,39.22,107.44,8.3,30.26,21.73,1,1,8,9,0,0,1,0,1,0,0
CMK01650,2023-03-25,1982,Master,Together,68600.0,0,0,39,346.34,64.88,421.67,49.83,35.15,73.65,5,4,5,4,0,1,1,0,1,0,1
CMK01651,2023-07-05,1974,Master,Together,37300.0,1,0,6,400.54,22.58,114.58,54.57,10.55,49.26,1,5,4,6,0,0,0,0,0,0,0
CMK01652,2023-02-12,1963,Graduation,Married,61000.0,1,0,74,335.5,94.17,233.15,48.94,36.44,109.4,3,1,4,8,0,0,0,0,0,0,0
CMK01653,2024-05-24,1959,Graduation,Single,44100.0,0,2,89,396.95,67.53,299.78,47.11,36.04,54.76,6,3,6,8,0,0,0,0,1,0,0
CMK01654,2023-12-19,1979,PhD,Together,13400.0,0,1,34,164.85,14.26,146.69,30.67,24.05,60.09,10,2,6,10,1,0,1,0,1,0,1
CMK01655,2023-05-17,1989,Graduation,Widow,54100.0,0,1,35,479.99,56.22,295.61,67.4,53.17,67.65,4,7,10,5,0,0,1,1,0,0,0
CMK01656,2023-11-06,1979,Graduation,Married,45500.0,0,1,10,337.82,25.92,191.35,38.27,29.48,26.45,3,1,3,3,0,0,0,0,1,0,0
CMK01657,2023-06-30,1973,Graduation,Widow,71600.0,0,0,29,540.48,38.2,188.0,43.14,65.09,50.07,1,7,4,0,0,0,0,0,0,0,0
CMK01658,2023-06-16,1963,Graduation,Together,56200.0,1,0,50,491.38,49.52,253.68,51.6,34.95,55.35,2,6,7,4,0,0,1,1,1,0,0
CMK01659,2022-10-06,1970,Graduation,Single,71100.0,2,0,56,519.71,73.28,223.08,94.56,30.9,54.07,6,4,6,8,1,1,0,0,1,0,0
CMK01660,2024-03-01,1973,Master,Together,,1,0,46,501.51,54.61,331.15,54.21,35.91,101.37,6,4,7,9,0,0,1,0,0,0,1
CMK01661,2023-04-10,1957,Graduation,Single,35300.0,1,0,10,410.39,55.82,209.63,28.04,25.81,53.49,6,2,8,5,0,1,0,0,1,0,1
CMK01662,2024-05-29,1956,Master,Together,28700.0,1,0,77,140.87,31.64,178.11,34.67,24.63,53.01,0,4,3,1,0,0,0,0,0,0,0
CMK01663,2023-03-14,1981,PhD,Together,23800.0,0,1,69,490.4,31.9,121.18,20.23,22.41,35.01,3,4,6,7,0,0,0,0,0,0,1
CMK01664,2023-06-12,1988,Master,Married,48900.0,0,1,54,371.56,38.81,139.2,39.38,17.15,60.23,3,6,7,7,0,1,0,1,0,0,0
CMK01665,2023-12-15,1988,Master,Single,46400.0,0,1,79,366.43,50.37,121.92,36.88,23.95,21.05,4,5,5,2,0,1,0,0,0,0,0
CMK01666,2022-10-19,1986,Graduation,Married,27200.0,0,0,15,234.69,51.07,93.85,40.39,36.21,30.28,5,4,6,8,0,1,0,0,1,0,0
CMK01667,2022-11-29,1998,Graduation,Married,49300.0,1,0,15,356.03,54.21,167.21,58.37,42.74,55.34,6,6,7,6,0,0,0,0,0,0,0
CMK01668,2022-09-15,1964,Basic,Married,39400.0,0,1,17,224.7,13.42,117.95,31.87,23.2,45.81,1,2,4,4,0,1,0,0,1,0,0
CMK01669,2023-12-11,1981,Graduation,Married,44500.0,0,2,1,503.77,32.97,190.15,32.74,24.08,34.58,8,3,3,1,0,0,0,0,0,0,0
CMK01670,2022-12-03,1978,PhD,Married,30800.0,0,0,38,207.47,51.61,207.62,39.42,46.83,50.5,7,10,6,6,0,0,1,0,0,0,0
CMK01671,2023-06-06,1989,Graduation,Married,91900.0,1,0,57,372.98,47.93,241.5,69.0,41.08,89.68,2,5,5,5,0,0,0,0,0,0,0
CMK01672,2022-10-11,1999,Master,Single,15000.0,0,1,20,379.2,34.8,198.47,30.71,25.69,51.97,1,3,4,3,0,0,0,1,0,0,0
CMK01673,2023-01-28,1976,Graduation,Married,29600.0,1,0,61,160.1,31.7,150.52,21.33,10.82,39.14,5,2,7,6,0,0,0,1,1,0,0
CMK01674,2024-07-16,1976,Master,Together,29400.0,0,0,72,223.25,41.52,142.34,28.21,20.39,36.99,5,2,5,8,0,0,0,1,0,0,0
CMK01675,2022-07-25,1989,PhD,Together,41300.0,0,1,84,260.54,78.13,275.83,44.25,39.28,67.44,3,3,5,3,1,0,0,1,0,0,0
CMK01676,2022-12-05,1950,Graduation,Single,49500.0,1,1,49,383.32,34.46,393.16,63.35,22.16,79.25,1,5,5,5,0,0,1,0,0,0,0
CMK01677,2022-10-13,1953,Graduation,Together,22800.0,0,0,7,621.51,46.4,197.53,43.31,29.21,39.1,4,2,5,12,0,1,1,0,0,0,1
CMK01678,2023-05-26,1967,Graduation,Together,70700.0,0,1,50,355.62,92.82,250.54,34.16,41.67,112.65,2,6,8,1,1,0,0,0,1,0,1
CMK01679,2024-04-22,1953,Master,Divorced,,1,0,52,198.91,28.4,143.45,16.67,24.81,30.13,5,4,5,6,0,0,1,0,0,0,0
CMK01680,2022-12-13,1974,Master,Single,37800.0,0,0,25,269.72,67.57,335.13,85.14,52.61,97.41,2,5,6,5,0,0,0,0,0,0,0
CMK01681,2023-10-18,1998,Graduation,Single,25200.0,1,0,42,391.17,39.37,259.5,37.43,37.52,66.48,10,3,9,3,1,1,1,1,1,0,0
CMK01682,2024-08-20,1952,Master,Married,33200.0,2,1,47,303.37,35.04,178.21,31.37,19.37,38.91,5,3,8,7,0,0,0,0,0,0,0
CMK01683,2024-02-17,1963,Basic,Divorced,29500.0,2,0,57,315.54,34.75,124.03,26.05,23.25,31.76,5,1,4,4,0,0,0,0,0,0,0
CMK01684,2022-08-23,1998,Basic,Married,32700.0,0,2,97,157.02,19.41,119.64,25.39,37.07,44.56,0,3,4,2,0,1,0,0,0,0,0
CMK01685,2022-10-17,1980,Basic,Single,71100.0,1,1,41,448.81,41.04,288.57,71.85,54.66,63.32,0,3,9,6,1,0,0,0,1,0,0
CMK01686,2022-08-06,1956,Graduation,Divorced,20400.0,1,1,39,182.5,11.69,148.16,28.54,19.15,53.05,0,1,2,0,0,0,0,0,0,0,0
CMK01687,2023-12-07,1997,Graduation,Married,44900.0,0,1,12,199.89,50.26,136.83,17.63,14.43,8.91,3,2,11,6,0,0,0,0,0,0,0
CMK01688,2023-06-07,1957,Basic,Married,27500.0,2,1,20,107.02,27.89,89.63,28.87,34.18,23.43,5,1,7,2,0,0,0,0,0,0,1
CMK01689,2022-10-02,1957,Graduation,Together,42800.0,1,2,87,267.52,39.82,107.59,30.65,11.7,88.19,9,2,4,3,1,1,0,1,0,0,0
CMK01690,2023-03-06,1970,Graduation,Single,,1,1,71,225.54,36.42,217.43,36.96,26.73,27.0,5,3,6,4,0,0,1,1,0,0,0
CMK01691,2024-02-21,1968,Master,Divorced,35000.0,0,0,67,222.44,36.64,137.65,59.13,48.57,33.28,3,1,5,4,0,1,1,0,0,0,0
CMK01692,2024-09-25,1972,Graduation,Divorced,15300.0,1,0,0,163.87,26.01,130.37,33.82,25.97,28.36,4,1,4,9,1,0,0,0,0,0,1
CMK01693,2023-10-19,1997,Graduation,Married,34100.0,1,1,3,210.28,56.08,133.49,39.36,48.52,41.39,9,3,9,12,1,1,0,0,1,0,1
CMK01694,2024-04-06,1982,Graduation,Married,24500.0,2,1,40,150.73,27.91,85.13,24.78,22.97,30.43,1,1,5,4,0,0,0,0,0,0,0
CMK01695,2024-04-26,1963,Basic,Married,34700.0,1,1,61,215.64,42.29,228.55,47.77,32.31,54.77,2,3,2,4,0,0,0,0,0,0,0
CMK01696,2024-02-25,1950,Master,Single,13400.0,1,1,72,146.49,22.02,20.54,12.95,15.07,25.03,9,0,3,6,0,0,0,1,0,0,0
CMK01697,2024-01-26,1956,Graduation,Married,18600.0,0,0,38,190.68,40.58,87.33,22.85,22.08,26.6,4,0,4,4,0,1,0,0,0,0,0
