event_id,ts,machine_id,sensor,value,severity
23211,2024-06-06 10:08:45.562353144,M011,temp,67.13,info
23212,2024-06-06 10:09:12.770041518,M007,temp,66.41,info
23213,2024-06-06 10:09:20.880837458,M018,pressure,5.69,info
23214,2024-06-06 10:10:00.128659966,M003,pressure,6.52,info
23215,2024-06-06 10:10:01.918747658,M021,pressure,6.19,info
23216,2024-06-06 10:10:05.206781197,M014,vibration,2.37,info
23217,2024-06-06 10:11:45.523906918,M001,current,30.04,info
23218,2024-06-06 10:12:02.825275253,M016,temp,70.63,info
23219,2024-06-06 10:12:05.988939451,M012,vibration,3.09,info
23220,2024-06-06 10:12:33.182805000,M002,vibration,1.89,info
23221,2024-06-06 10:12:54.362518368,M021,temp,61.07,info
23222,2024-06-06 10:12:57.517048066,M021,temp,39.37,critical
23223,2024-06-06 10:13:16.773334955,M006,vibration,4.4,warning
23224,2024-06-06 10:13:20.085691705,M004,pressure,5.61,info
23225,2024-06-06 10:13:26.872434547,M001,vibration,3.35,info
23226,2024-06-06 10:13:32.261200323,M014,current,28.79,info
23227,2024-06-06 10:13:40.689983706,M011,temp,67.74,info
23228,2024-06-06 10:13:56.435423988,M018,current,34.34,info
23229,2024-06-06 10:14:35.377600685,M020,temp,66.22,info
23230,2024-06-06 10:14:41.333809882,M008,pressure,5.47,info
23231,2024-06-06 10:15:01.040350414,M015,vibration,2.09,info
23232,2024-06-06 10:15:05.440508352,M005,vibration,1.33,info
23233,2024-06-06 10:15:12.908891769,M011,current,36.43,info
23234,2024-06-06 10:15:36.852427063,M020,temp,50.25,warning
23235,2024-06-06 10:15:48.961323911,M012,pressure,3.42,critical
23236,2024-06-06 10:15:50.151120622,M017,current,28.22,info
23237,2024-06-06 10:16:00.319891845,M003,current,37.63,warning
23238,2024-06-06 10:16:21.899324905,M012,vibration,3.85,info
23239,2024-06-06 10:16:32.138301547,M008,vibration,4.14,warning
23240,2024-06-06 10:16:48.414340151,M015,pressure,6.64,info
23241,2024-06-06 10:17:25.845353921,M021,pressure,5.89,info
23242,2024-06-06 10:17:35.522488501,M012,vibration,2.55,info
23243,2024-06-06 10:17:49.297268235,M022,temp,53.2,info
23244,2024-06-06 10:17:49.590123348,M008,vibration,2.83,info
23245,2024-06-06 10:17:58.438867557,M009,temp,63.51,info
23246,2024-06-06 10:18:39.822206927,M017,current,23.52,info
23247,2024-06-06 10:18:55.515279857,M002,pressure,6.19,info
23248,2024-06-06 10:19:02.366900421,M001,temp,56.86,info
23249,2024-06-06 10:19:11.790536256,M011,vibration,4.1,warning
23250,2024-06-06 10:19:14.327793719,M008,temp,62.85,info
23251,2024-06-06 10:19:22.908508841,M002,temp,77.45,warning
23252,2024-06-06 10:19:26.831614735,M020,pressure,5.04,info
23253,2024-06-06 10:20:29.166528558,M005,vibration,2.12,info
23254,2024-06-06 10:20:47.687583249,M022,vibration,3.8,info
23255,2024-06-06 10:21:41.104850429,M016,current,36.23,info
23256,2024-06-06 10:21:50.584690436,M015,vibration,2.78,info
23257,2024-06-06 10:22:22.974676830,M018,temp,57.76,info
23258,2024-06-06 10:22:40.380812864,M016,pressure,5.21,info
23259,2024-06-06 10:22:48.572196611,M002,temp,61.42,info
23260,2024-06-06 10:23:03.921656247,M021,current,41.79,warning
23261,2024-06-06 10:23:34.467139521,M015,vibration,2.42,info
23262,2024-06-06 10:23:34.639654955,M024,current,33.94,info
23263,2024-06-06 10:23:50.533127938,M014,temp,76.84,info
23264,2024-06-06 10:23:59.070158410,M022,vibration,2.25,info
23265,2024-06-06 10:24:08.289639909,M002,pressure,5.3,info
23266,2024-06-06 10:24:11.404873725,M011,current,29.87,info
23267,2024-06-06 10:24:33.028754538,M003,temp,58.03,info
23268,2024-06-06 10:24:55.257058738,M009,pressure,5.64,info
23269,2024-06-06 10:25:24.364333830,M013,temp,67.96,info
23270,2024-06-06 10:25:29.717700850,M020,vibration,2.53,info
23271,2024-06-06 10:26:06.866325127,M014,current,27.31,info
23272,2024-06-06 10:26:18.934424253,M003,temp,59.74,info
23273,2024-06-06 10:26:20.444321012,M004,pressure,7.01,info
23274,2024-06-06 10:26:42.402847271,M009,vibration,2.04,info
23275,2024-06-06 10:27:02.133479565,M008,vibration,2.15,info
23276,2024-06-06 10:27:16.233270224,M001,pressure,5.88,info
23277,2024-06-06 10:27:19.343857949,M011,vibration,-0.16,critical
23278,2024-06-06 10:28:09.953566084,M010,pressure,7.07,info
23279,2024-06-06 10:28:19.336606561,M015,pressure,5.92,info
23280,2024-06-06 10:29:17.218701994,M020,vibration,3.32,info
23281,2024-06-06 10:29:21.349365051,M007,current,29.05,info
23282,2024-06-06 10:29:27.551632893,M021,current,21.98,warning
23283,2024-06-06 10:30:41.868024620,M024,current,33.42,info
23284,2024-06-06 10:31:12.406273350,M016,temp,76.9,info
23285,2024-06-06 10:31:23.497092628,M018,vibration,0.88,warning
23286,2024-06-06 10:31:25.778619954,M008,current,34.64,info
23287,2024-06-06 10:31:36.362453280,M007,temp,60.3,info
23288,2024-06-06 10:31:49.597722386,M002,pressure,5.78,info
23289,2024-06-06 10:32:28.211249710,M019,vibration,2.39,info
23290,2024-06-06 10:32:57.879390594,M017,vibration,3.23,info
23291,2024-06-06 10:33:15.613320446,M019,temp,73.11,info
23292,2024-06-06 10:33:32.238052692,M023,temp,58.75,info
23293,2024-06-06 10:33:54.123149114,M014,temp,68.44,info
23294,2024-06-06 10:34:12.160411554,M001,vibration,3.02,info
23295,2024-06-06 10:34:26.219662565,M018,pressure,5.14,info
23296,2024-06-06 10:34:32.074129393,M019,temp,69.45,info
23297,2024-06-06 10:34:42.445658570,M006,vibration,1.93,info
23298,2024-06-06 10:35:11.646663923,M019,pressure,5.61,info
23299,2024-06-06 10:35:45.267830073,M007,pressure,5.5,info
23300,2024-06-06 10:38:07.593141501,M013,temp,64.9,info
23301,2024-06-06 10:38:13.424761836,M024,temp,51.21,warning
23302,2024-06-06 10:38:19.529444542,M010,current,26.38,info
23303,2024-06-06 10:38:40.002549538,M012,vibration,1.89,info
23304,2024-06-06 10:38:56.928147071,M004,current,31.91,info
23305,2024-06-06 10:39:19.244589815,M014,current,37.04,info
23306,2024-06-06 10:39:57.542362404,M001,temp,71.12,info
23307,2024-06-06 10:40:17.717274432,M003,current,35.09,info
23308,2024-06-06 10:40:37.948825604,M014,vibration,2.73,info
23309,2024-06-06 10:40:59.330120740,M008,vibration,3.67,info
23310,2024-06-06 10:41:51.116777707,M021,pressure,5.69,info
23311,2024-06-06 10:42:09.844003259,M008,current,27.22,info
23312,2024-06-06 10:42:22.732923801,M016,current,28.2,info
23313,2024-06-06 10:42:28.992205516,M023,vibration,3.58,info
23314,2024-06-06 10:42:40.275192017,M004,vibration,2.98,info
23315,2024-06-06 10:43:24.516187838,M012,pressure,6.39,info
23316,2024-06-06 10:43:25.704773412,M021,temp,60.48,info
23317,2024-06-06 10:43:55.352375105,M009,temp,77.18,warning
23318,2024-06-06 10:44:12.565611340,M012,pressure,6.31,info
23319,2024-06-06 10:44:32.892503366,M022,vibration,3.26,info
23320,2024-06-06 10:44:33.476001419,M015,vibration,1.16,info
23321,2024-06-06 10:44:34.228578969,M005,temp,63.34,info
23322,2024-06-06 10:44:35.026469715,M006,vibration,2.93,info
23323,2024-06-06 10:45:24.182354629,M010,temp,58.47,info
23324,2024-06-06 10:45:49.873589270,M019,pressure,6.9,info
23325,2024-06-06 10:46:20.158081915,M015,pressure,6.18,info
23326,2024-06-06 10:46:20.202331156,M006,vibration,0.54,warning
23327,2024-06-06 10:46:20.580768555,M006,vibration,1.16,info
23328,2024-06-06 10:46:28.656855243,M009,temp,68.21,info
23329,2024-06-06 10:46:37.038694690,M006,pressure,6.52,info
23330,2024-06-06 10:46:53.063708564,M016,temp,69.34,info
23331,2024-06-06 10:47:17.237915592,M024,temp,52.77,warning
23332,2024-06-06 10:47:37.411749271,M018,temp,63.3,info
23333,2024-06-06 10:47:47.331111149,M021,current,36.47,info
23334,2024-06-06 10:48:34.810715495,M001,current,27.51,info
23335,2024-06-06 10:48:52.642618249,M009,pressure,6.06,info
23336,2024-06-06 10:49:05.081995801,M010,vibration,1.61,info
23337,2024-06-06 10:49:43.873382082,M005,temp,63.69,info
23338,2024-06-06 10:50:30.480528776,M023,temp,70.15,info
23339,2024-06-06 10:50:46.860541359,M023,vibration,4.12,warning
23340,2024-06-06 10:52:02.627408133,M012,temp,73.21,info
23341,2024-06-06 10:52:36.718078454,M012,temp,69.78,info
23342,2024-06-06 10:52:50.123236153,M019,vibration,1.88,info
23343,2024-06-06 10:53:22.958686798,M016,vibration,3.28,info
23344,2024-06-06 10:53:40.963138709,M006,temp,53.51,info
23345,2024-06-06 10:53:47.564722741,M009,temp,71.59,info
23346,2024-06-06 10:53:50.474711845,M022,temp,78.17,warning
23347,2024-06-06 10:53:51.631961205,M013,vibration,2.82,info
23348,2024-06-06 10:53:53.133995977,M023,vibration,3.28,info
23349,2024-06-06 10:53:53.320148934,M014,vibration,2.75,info
23350,2024-06-06 10:54:07.762902918,M003,vibration,2.33,info
23351,2024-06-06 10:54:09.394172743,M004,pressure,5.99,info
23352,2024-06-06 10:54:26.155959037,M005,vibration,2.8,info
23353,2024-06-06 10:55:11.585143285,M023,temp,57.89,info
23354,2024-06-06 10:55:15.557189908,M011,current,25.07,info
23355,2024-06-06 10:55:49.348229945,M024,pressure,5.47,info
23356,2024-06-06 10:56:00.380016744,M022,vibration,2.03,info
23357,2024-06-06 10:56:33.683267018,M024,current,26.94,info
23358,2024-06-06 10:56:35.062280493,M008,temp,52.79,warning
23359,2024-06-06 10:57:38.338488663,M006,vibration,3.07,info
23360,2024-06-06 10:57:47.610269258,M002,pressure,5.44,info
23361,2024-06-06 10:57:50.322565022,M007,temp,61.19,info
23362,2024-06-06 10:58:09.816417167,M015,vibration,2.17,info
23363,2024-06-06 10:58:27.943605589,M011,temp,49.2,warning
23364,2024-06-06 10:58:57.388030101,M018,pressure,4.87,info
23365,2024-06-06 10:59:11.839910800,M023,temp,66.89,info
23366,2024-06-06 10:59:17.114595909,M007,temp,52.67,warning
23367,2024-06-06 10:59:43.390285446,M009,vibration,4.33,warning
23368,2024-06-06 10:59:47.722432853,M004,vibration,1.01,info
23369,2024-06-06 10:59:54.059585116,M010,vibration,2.21,info
23370,2024-06-06 10:59:58.540627460,M020,pressure,6.91,info
23371,2024-06-06 11:00:00.965127449,M004,pressure,6.39,info
23372,2024-06-06 11:00:09.818245105,M001,temp,73.43,info
23373,2024-06-06 11:00:30.949288752,M020,current,37.91,warning
23374,2024-06-06 11:00:56.324533147,M001,vibration,1.95,info
23375,2024-06-06 11:01:19.198291785,M008,pressure,6.15,info
23376,2024-06-06 11:01:24.767051379,M008,pressure,5.34,info
23377,2024-06-06 11:01:47.482054547,M018,pressure,6.71,info
23378,2024-06-06 11:02:14.028867173,M007,pressure,5.92,info
23379,2024-06-06 11:03:15.173213876,M002,temp,47.63,warning
23380,2024-06-06 11:03:25.590633030,M010,current,21.53,warning
23381,2024-06-06 11:03:35.000364197,M012,vibration,1.46,info
23382,2024-06-06 11:03:41.482046175,M013,vibration,2.64,info
23383,2024-06-06 11:03:58.150874682,M009,current,30.09,info
23384,2024-06-06 11:04:00.806336087,M004,pressure,5.43,info
23385,2024-06-06 11:04:19.189467957,M006,current,26.06,info
23386,2024-06-06 11:04:29.293442716,M018,current,33.62,info
23387,2024-06-06 11:04:40.753341625,M020,temp,87.19,critical
23388,2024-06-06 11:04:41.748336016,M011,temp,63.53,info
23389,2024-06-06 11:05:19.611611739,M018,vibration,4.14,warning
23390,2024-06-06 11:05:28.267410282,M020,pressure,6.44,info
23391,2024-06-06 11:06:43.982825620,M007,temp,52.75,warning
23392,2024-06-06 11:06:48.989241363,M018,vibration,1.05,info
23393,2024-06-06 11:06:50.414363024,M023,temp,60.55,info
23394,2024-06-06 11:07:00.496331012,M022,pressure,5.27,info
23395,2024-06-06 11:08:11.130101652,M011,temp,68.96,info
23396,2024-06-06 11:08:54.130203154,M003,vibration,1.03,info
23397,2024-06-06 11:09:02.605768831,M006,vibration,3.37,info
23398,2024-06-06 11:09:02.901776136,M005,pressure,5.56,info
23399,2024-06-06 11:09:18.047247924,M014,temp,67.46,info
23400,2024-06-06 11:09:19.664222668,M018,vibration,3.38,info
23401,2024-06-06 11:09:32.932680915,M002,current,26.1,info
23402,2024-06-06 11:10:01.013762204,M004,vibration,1.17,info
23403,2024-06-06 11:10:22.840628594,M006,pressure,5.49,info
23404,2024-06-06 11:10:29.360157579,M002,temp,55.09,info
23405,2024-06-06 11:10:29.815116474,M004,vibration,2.87,info
23406,2024-06-06 11:11:44.296396560,M002,vibration,2.55,info
23407,2024-06-06 11:11:53.026816704,M021,pressure,6.09,info
23408,2024-06-06 11:12:29.217743571,M024,temp,74.76,info
23409,2024-06-06 11:12:44.297124391,M024,temp,77.96,warning
23410,2024-06-06 11:13:36.798832994,M010,vibration,3.18,info
23411,2024-06-06 11:13:57.312717045,M022,current,33.5,info
23412,2024-06-06 11:14:15.336140168,M001,vibration,3.66,info
23413,2024-06-06 11:14:36.223748103,M003,current,24.0,info
23414,2024-06-06 11:14:43.999752891,M020,pressure,6.33,info
23415,2024-06-06 11:15:09.129219951,M022,vibration,1.28,info
23416,2024-06-06 11:16:15.450023160,M023,temp,60.16,info
23417,2024-06-06 11:16:32.846605604,M022,vibration,1.88,info
23418,2024-06-06 11:16:46.940077713,M016,current,28.02,info
23419,2024-06-06 11:16:49.332468453,M015,temp,48.14,warning
23420,2024-06-06 11:16:53.091552509,M007,temp,74.29,info
23421,2024-06-06 11:18:28.773360146,M001,pressure,5.53,info
23422,2024-06-06 11:19:16.743826981,M018,current,28.59,info
23423,2024-06-06 11:19:37.257933939,M019,temp,66.91,info
23424,2024-06-06 11:20:49.245811407,M011,current,33.59,info
23425,2024-06-06 11:21:03.017456939,M020,vibration,1.82,info
23426,2024-06-06 11:21:31.159752500,M002,vibration,2.14,info
23427,2024-06-06 11:22:11.488697345,M007,vibration,1.73,info
23428,2024-06-06 11:22:33.843047429,M019,pressure,6.51,info
23429,2024-06-06 11:22:51.700144285,M007,vibration,2.89,info
23430,2024-06-06 11:23:27.544469836,M019,pressure,6.18,info
23431,2024-06-06 11:23:56.544439032,M014,temp,67.26,info
23432,2024-06-06 11:24:32.652608914,M023,pressure,6.11,info
23433,2024-06-06 11:24:42.676264340,M023,temp,79.56,warning
23434,2024-06-06 11:24:42.726830102,M005,vibration,2.69,info
23435,2024-06-06 11:24:42.816545054,M021,temp,65.86,info
23436,2024-06-06 11:25:26.933335498,M011,vibration,3.13,info
23437,2024-06-06 11:25:39.897610829,M018,vibration,-0.2,critical
23438,2024-06-06 11:25:50.371368390,M001,current,21.87,warning
23439,2024-06-06 11:25:58.226036029,M001,temp,57.95,info
23440,2024-06-06 11:26:10.049392338,M014,vibration,2.47,info
23441,2024-06-06 11:26:20.783705333,M022,temp,63.26,info
23442,2024-06-06 11:26:37.644603569,M004,vibration,1.09,info
23443,2024-06-06 11:26:46.247236815,M005,vibration,2.47,info
23444,2024-06-06 11:26:47.236606127,M002,current,30.86,info
23445,2024-06-06 11:26:50.020428652,M018,vibration,2.02,info
23446,2024-06-06 11:26:59.851009561,M009,temp,67.3,info
23447,2024-06-06 11:27:21.061744573,M020,current,33.6,info
23448,2024-06-06 11:27:40.954351087,M005,current,26.82,info
23449,2024-06-06 11:27:41.688350254,M004,vibration,0.32,warning
23450,2024-06-06 11:27:42.734091117,M023,vibration,2.77,info
23451,2024-06-06 11:27:42.998546250,M015,vibration,1.61,info
23452,2024-06-06 11:27:43.750045569,M021,temp,58.17,info
23453,2024-06-06 11:27:56.851675604,M009,temp,62.44,info
23454,2024-06-06 11:28:18.741035107,M003,pressure,6.99,info
23455,2024-06-06 11:28:43.536839395,M006,current,35.32,info
23456,2024-06-06 11:28:50.537509140,M006,pressure,6.19,info
23457,2024-06-06 11:29:20.687120696,M017,temp,68.53,info
23458,2024-06-06 11:29:44.658498936,M017,vibration,4.02,warning
23459,2024-06-06 11:29:59.621830658,M003,current,29.65,info
23460,2024-06-06 11:30:20.430263183,M023,temp,66.38,info
23461,2024-06-06 11:30:40.704709858,M002,vibration,2.69,info
23462,2024-06-06 11:30:52.342337688,M018,temp,75.71,info
23463,2024-06-06 11:31:30.383099247,M007,temp,59.03,info
23464,2024-06-06 11:31:40.354408096,M013,temp,57.84,info
23465,2024-06-06 11:32:11.431398256,M021,vibration,2.31,info
23466,2024-06-06 11:32:18.220016416,M004,vibration,2.19,info
23467,2024-06-06 11:32:18.985656770,M024,temp,64.0,info
23468,2024-06-06 11:32:31.067075826,M019,temp,66.02,info
23469,2024-06-06 11:32:46.546406061,M023,pressure,6.89,info
23470,2024-06-06 11:33:06.253048413,M013,temp,67.49,info
23471,2024-06-06 11:33:12.221055789,M020,vibration,2.07,info
23472,2024-06-06 11:33:33.537633503,M024,temp,71.93,info
23473,2024-06-06 11:33:38.275702226,M009,temp,69.52,info
23474,2024-06-06 11:34:18.140272570,M001,pressure,6.61,info
23475,2024-06-06 11:35:01.306896494,M003,vibration,3.18,info
23476,2024-06-06 11:35:10.780522207,M001,temp,52.56,warning
23477,2024-06-06 11:35:17.364615588,M019,pressure,4.92,info
23478,2024-06-06 11:35:59.915696858,M024,temp,71.82,info
23479,2024-06-06 11:36:16.834764921,M007,pressure,6.28,info
23480,2024-06-06 11:37:14.773627195,M001,current,29.93,info
23481,2024-06-06 11:37:14.905284511,M005,current,22.88,info
23482,2024-06-06 11:37:18.232328007,M019,temp,70.17,info
23483,2024-06-06 11:37:25.859868870,M006,vibration,3.23,info
23484,2024-06-06 11:37:36.790667988,M002,temp,67.06,info
23485,2024-06-06 11:38:30.812593612,M024,vibration,2.01,info
23486,2024-06-06 11:38:37.140223069,M010,pressure,5.38,info
23487,2024-06-06 11:38:43.899250417,M014,pressure,5.14,info
23488,2024-06-06 11:39:19.417264951,M017,current,34.63,info
23489,2024-06-06 11:39:25.082533626,M020,pressure,6.31,info
23490,2024-06-06 11:39:37.894681826,M013,vibration,5.71,critical
23491,2024-06-06 11:40:09.952376642,M001,vibration,3.25,info
23492,2024-06-06 11:40:16.851253717,M019,temp,52.03,warning
23493,2024-06-06 11:40:41.685347237,M021,pressure,5.53,info
23494,2024-06-06 11:40:56.554745756,M019,temp,71.93,info
23495,2024-06-06 11:41:09.991760913,M013,vibration,1.83,info
23496,2024-06-06 11:41:43.347207878,M021,temp,65.14,info
23497,2024-06-06 11:41:48.274026093,M006,temp,75.22,info
23498,2024-06-06 11:42:38.172290067,M021,temp,68.36,info
23499,2024-06-06 11:43:03.320989679,M024,temp,60.95,info
23500,2024-06-06 11:43:26.205757333,M023,pressure,7.08,info
23501,2024-06-06 11:43:34.061722142,M002,pressure,6.42,info
23502,2024-06-06 11:43:51.853581444,M016,pressure,6.33,info
23503,2024-06-06 11:44:10.988108081,M001,temp,62.05,info
23504,2024-06-06 11:44:23.601003883,M011,vibration,1.64,info
23505,2024-06-06 11:44:35.521206131,M011,current,32.16,info
23506,2024-06-06 11:44:47.798421224,M004,vibration,2.63,info
23507,2024-06-06 11:45:22.630037254,M013,temp,56.81,info
23508,2024-06-06 11:45:30.579695033,M024,current,29.64,info
23509,2024-06-06 11:45:37.109710043,M009,temp,67.96,info
23510,2024-06-06 11:45:42.964852921,M013,temp,58.25,info
23511,2024-06-06 11:46:32.570697237,M004,temp,52.96,warning
23512,2024-06-06 11:46:34.870397313,M019,current,20.7,warning
23513,2024-06-06 11:46:46.791315651,M014,pressure,6.54,info
23514,2024-06-06 11:46:47.467338720,M003,current,25.4,info
23515,2024-06-06 11:46:54.748221764,M015,vibration,3.71,info
23516,2024-06-06 11:47:33.144108383,M017,temp,70.59,info
23517,2024-06-06 11:50:29.494202115,M023,pressure,6.83,info
23518,2024-06-06 11:50:52.839130601,M006,current,22.08,warning
23519,2024-06-06 11:51:03.472187176,M006,temp,62.73,info
23520,2024-06-06 11:51:47.155063725,M023,vibration,2.86,info
23521,2024-06-06 11:51:58.048114911,M024,pressure,5.29,info
23522,2024-06-06 11:52:59.514488116,M004,current,34.75,info
23523,2024-06-06 11:53:22.245920149,M002,current,30.05,info
23524,2024-06-06 11:54:00.465047285,M006,pressure,6.76,info
23525,2024-06-06 11:54:14.247505697,M001,temp,75.85,info
23526,2024-06-06 11:54:14.678603661,M006,vibration,2.08,info
23527,2024-06-06 11:54:15.475708963,M003,vibration,-0.4,critical
23528,2024-06-06 11:54:32.116680684,M006,vibration,1.92,info
23529,2024-06-06 11:54:40.144292062,M017,pressure,5.42,info
23530,2024-06-06 11:54:41.839484202,M015,current,34.98,info
23531,2024-06-06 11:55:04.207587855,M018,vibration,2.22,info
23532,2024-06-06 11:55:05.619964751,M016,pressure,7.63,warning
23533,2024-06-06 11:55:06.731699250,M018,current,35.07,info
23534,2024-06-06 11:55:07.270193780,M014,vibration,1.49,info
23535,2024-06-06 11:55:27.304099934,M005,pressure,6.97,info
23536,2024-06-06 11:55:38.089673783,M011,current,28.92,info
23537,2024-06-06 11:56:13.823997726,M007,vibration,1.78,info
23538,2024-06-06 11:56:25.502629694,M018,temp,66.02,info
23539,2024-06-06 11:57:20.466789090,M004,temp,59.46,info
23540,2024-06-06 11:57:37.344721951,M018,vibration,1.72,info
23541,2024-06-06 11:58:06.672349214,M007,current,32.94,info
23542,2024-06-06 11:58:49.126772172,M023,temp,47.03,warning
23543,2024-06-06 11:58:52.003832146,M009,current,26.64,info
23544,2024-06-06 11:58:56.044889915,M016,pressure,5.76,info
23545,2024-06-06 11:59:03.345509353,M016,current,30.8,info
23546,2024-06-06 11:59:07.289422284,M008,current,28.44,info
23547,2024-06-06 11:59:21.909699734,M013,current,23.02,info
23548,2024-06-06 11:59:51.994521925,M023,vibration,1.66,info
23549,2024-06-06 12:00:04.405885841,M020,vibration,4.26,warning
23550,2024-06-06 12:00:40.897765786,M003,temp,77.9,warning
23551,2024-06-06 12:01:08.614365862,M022,current,32.04,info
23552,2024-06-06 12:01:24.689097170,M018,current,34.69,info
23553,2024-06-06 12:01:47.457041334,M018,pressure,5.43,info
23554,2024-06-06 12:01:54.541242515,M016,current,30.24,info
23555,2024-06-06 12:02:02.441846060,M011,current,31.12,info
23556,2024-06-06 12:02:52.563301373,M008,current,28.34,info
23557,2024-06-06 12:02:55.178424538,M021,current,35.38,info
23558,2024-06-06 12:02:56.694693068,M020,pressure,7.09,info
23559,2024-06-06 12:03:01.533265663,M017,pressure,6.48,info
23560,2024-06-06 12:03:33.038488309,M018,vibration,2.26,info
23561,2024-06-06 12:03:41.092016800,M009,vibration,3.25,info
23562,2024-06-06 12:03:53.496085738,M005,current,31.93,info
23563,2024-06-06 12:04:02.969784087,M013,vibration,1.72,info
23564,2024-06-06 12:04:19.071124601,M015,vibration,2.42,info
23565,2024-06-06 12:04:27.379523736,M024,current,28.56,info
23566,2024-06-06 12:04:31.144114363,M013,vibration,3.61,info
23567,2024-06-06 12:04:34.332076189,M002,vibration,2.75,info
23568,2024-06-06 12:04:50.900050518,M012,vibration,3.3,info
23569,2024-06-06 12:05:01.745050348,M021,temp,68.22,info
23570,2024-06-06 12:05:30.568329729,M017,vibration,2.82,info
23571,2024-06-06 12:05:51.700424881,M012,current,24.19,info
23572,2024-06-06 12:05:52.072238436,M017,temp,67.16,info
23573,2024-06-06 12:06:02.684798539,M022,pressure,5.92,info
23574,2024-06-06 12:06:10.959434873,M005,current,30.56,info
23575,2024-06-06 12:06:12.916529423,M023,pressure,4.88,info
23576,2024-06-06 12:07:05.195562072,M012,vibration,2.93,info
23577,2024-06-06 12:07:09.047625018,M015,temp,60.91,info
23578,2024-06-06 12:07:50.239634669,M002,temp,66.67,info
23579,2024-06-06 12:08:16.742768364,M018,vibration,3.16,info
23580,2024-06-06 12:08:49.889746028,M015,temp,66.78,info
23581,2024-06-06 12:08:54.933525973,M015,vibration,2.92,info
23582,2024-06-06 12:09:04.077593617,M003,pressure,5.27,info
23583,2024-06-06 12:09:27.403276611,M011,temp,61.49,info
23584,2024-06-06 12:10:11.683007336,M015,current,35.89,info
23585,2024-06-06 12:10:21.802998174,M010,vibration,2.95,info
23586,2024-06-06 12:10:37.034146607,M013,pressure,6.89,info
23587,2024-06-06 12:11:26.105949029,M023,pressure,6.28,info
23588,2024-06-06 12:11:29.422652010,M007,vibration,2.22,info
23589,2024-06-06 12:11:29.777172281,M007,temp,70.25,info
23590,2024-06-06 12:11:39.691991311,M014,pressure,5.91,info
23591,2024-06-06 12:11:40.319655815,M004,current,27.4,info
23592,2024-06-06 12:12:29.277357580,M020,vibration,3.33,info
23593,2024-06-06 12:12:31.236218782,M018,temp,64.57,info
23594,2024-06-06 12:12:58.221143281,M017,current,28.16,info
23595,2024-06-06 12:13:03.021476418,M021,temp,58.69,info
23596,2024-06-06 12:13:14.951107043,M023,pressure,6.58,info
23597,2024-06-06 12:13:23.905749314,M017,temp,64.37,info
23598,2024-06-06 12:14:16.642989316,M003,vibration,2.07,info
23599,2024-06-06 12:14:18.167512024,M020,temp,69.83,info
23600,2024-06-06 12:14:58.642576766,M008,vibration,2.14,info
23601,2024-06-06 12:15:04.434471395,M023,current,27.26,info
23602,2024-06-06 12:15:06.171619995,M021,pressure,3.93,critical
23603,2024-06-06 12:15:23.053196957,M004,current,30.96,info
23604,2024-06-06 12:15:25.771746937,M023,vibration,3.27,info
23605,2024-06-06 12:15:56.325069722,M004,vibration,0.28,warning
23606,2024-06-06 12:16:21.763888130,M001,temp,44.96,critical
23607,2024-06-06 12:16:38.983844908,M022,temp,75.41,info
23608,2024-06-06 12:17:11.385165640,M011,vibration,1.62,info
23609,2024-06-06 12:17:54.251273301,M021,vibration,1.67,info
23610,2024-06-06 12:18:26.390780074,M004,vibration,2.27,info
23611,2024-06-06 12:18:35.348804326,M001,current,35.37,info
23612,2024-06-06 12:18:37.571363034,M011,vibration,1.74,info
23613,2024-06-06 12:19:13.228477175,M011,temp,55.3,info
23614,2024-06-06 12:19:19.155909062,M009,temp,60.56,info
23615,2024-06-06 12:19:49.250838989,M010,vibration,1.59,info
23616,2024-06-06 12:19:51.891908163,M006,temp,64.37,info
23617,2024-06-06 12:19:52.951363345,M004,temp,70.84,info
23618,2024-06-06 12:20:02.854927722,M013,temp,65.84,info
23619,2024-06-06 12:20:11.314446081,M002,pressure,5.83,info
23620,2024-06-06 12:20:37.867701291,M014,temp,71.95,info
23621,2024-06-06 12:21:05.713196991,M017,pressure,6.08,info
23622,2024-06-06 12:21:46.769932292,M022,pressure,6.46,info
23623,2024-06-06 12:21:53.384344965,M002,temp,64.33,info
23624,2024-06-06 12:22:04.533821222,M008,vibration,2.03,info
23625,2024-06-06 12:22:06.479409078,M013,vibration,3.57,info
23626,2024-06-06 12:22:45.062207637,M015,pressure,6.64,info
23627,2024-06-06 12:22:56.980512992,M011,vibration,3.59,info
23628,2024-06-06 12:23:33.295306000,M006,temp,75.5,info
23629,2024-06-06 12:23:36.586860022,M005,current,24.72,info
23630,2024-06-06 12:23:36.847480469,M001,temp,62.53,info
23631,2024-06-06 12:23:42.502767337,M023,vibration,4.24,warning
23632,2024-06-06 12:23:47.386917483,M024,temp,65.51,info
23633,2024-06-06 12:24:09.895663996,M003,vibration,0.54,warning
23634,2024-06-06 12:24:21.430771123,M004,pressure,5.48,info
23635,2024-06-06 12:24:28.826481611,M003,pressure,6.42,info
23636,2024-06-06 12:25:07.853704614,M008,vibration,3.54,info
23637,2024-06-06 12:25:08.077501659,M021,temp,63.7,info
23638,2024-06-06 12:25:51.784800197,M016,current,32.16,info
23639,2024-06-06 12:26:58.019304109,M018,temp,53.09,info
23640,2024-06-06 12:27:00.208558902,M014,current,31.31,info
