timestamp,turbine_id,wind_speed_ms,power_kw,rotor_rpm,gearbox_temp_c,nacelle_temp_c
2024-05-16 16:00:00,T08,5.84,78.5,7.24,22.1,24.1
2024-05-06 02:00:00,T03,6.72,172.5,9.42,35.4,32.4
2024-05-12 03:00:00,T01,11.12,1415.5,14.02,54.2,45.3
2024-05-02 04:00:00,T02,4.92,20.1,6.22,35.0,32.9
2024-05-20 14:00:00,T01,2.58,0.0,3.34,26.4,24.7
2024-05-17 12:00:00,T01,6.88,152.4,8.99,31.1,30.1
2024-05-07 13:00:00,T04,1.11,0.0,1.03,25.8,27.9
2024-05-22 12:00:00,T03,3.63,0.9,5.4,27.7,28.0
2024-05-17 09:00:00,T07,5.42,36.5,6.72,28.4,31.0
2024-05-28 04:00:00,T07,5.62,49.0,7.4,35.2,32.8
2024-05-04 02:00:00,T05,10.57,1256.5,13.41,52.3,39.9
2024-05-03 07:00:00,T03,8.1,425.6,10.46,44.1,38.9
2024-05-01 19:00:00,T02,1.81,0.0,1.9,22.9,23.2
2024-05-02 04:00:00,T03,4.68,15.7,6.11,35.7,35.2
2024-05-19 06:00:00,T02,13.86,2086.2,17.91,76.1,56.2
2024-05-23 15:00:00,T03,5.06,28.8,5.97,23.2,22.6
2024-05-18 01:00:00,T06,10.64,1343.5,13.44,58.5,48.8
2024-05-22 11:00:00,T07,8.68,519.4,10.53,38.0,33.3
2024-05-27 20:00:00,T04,5.36,45.3,6.17,25.7,25.0
2024-05-04 21:00:00,T06,6.73,147.0,9.03,27.6,25.1
2024-05-02 14:00:00,T05,8.39,450.8,11.05,33.9,31.2
2024-05-15 16:00:00,T05,0.93,0.0,1.75,27.5,22.5
2024-05-01 17:00:00,T01,12.37,2100.0,15.77,57.0,40.5
2024-05-22 09:00:00,T08,8.31,535.0,10.02,44.5,36.1
2024-05-27 00:00:00,T04,7.7,375.9,10.26,37.2,33.1
2024-05-14 11:00:00,T05,9.39,802.1,11.23,45.0,40.7
2024-05-24 16:00:00,T02,10.54,1160.5,13.32,41.7,31.5
2024-05-29 10:00:00,T08,5.07,30.0,7.01,31.0,30.1
2024-05-13 20:00:00,T08,1.66,0.0,1.76,25.5,21.3
2024-05-22 00:00:00,T04,8.89,682.7,12.15,39.0,35.1
2024-05-17 11:00:00,T03,3.4,0.2,3.88,30.0,25.2
2024-05-24 04:00:00,T08,9.99,1220.9,12.74,62.9,47.2
2024-05-14 06:00:00,T08,2.57,0.0,2.57,36.0,33.2
2024-05-12 09:00:00,T07,10.41,1071.5,14.04,52.1,43.0
2024-05-28 16:00:00,T02,6.79,142.7,9.41,23.0,23.3
2024-05-11 00:00:00,T08,5.41,51.1,6.93,27.6,28.0
2024-05-29 21:00:00,T03,7.44,322.0,9.75,26.8,27.4
2024-05-16 22:00:00,T01,9.72,831.8,11.87,41.5,36.5
2024-05-28 01:00:00,T08,10.09,1093.2,12.76,44.1,38.8
2024-05-07 11:00:00,T03,6.99,229.1,10.19,38.3,36.4
2024-05-13 06:00:00,T02,6.63,127.4,8.67,38.0,37.3
2024-05-25 10:00:00,T03,0.68,0.0,0.0,31.0,33.0
2024-05-16 02:00:00,T04,4.34,8.9,4.77,27.4,30.3
2024-05-08 00:00:00,T02,9.89,808.7,13.21,45.8,39.4
2024-05-16 20:00:00,T08,3.46,0.3,4.08,22.3,20.9
2024-05-26 11:00:00,T07,3.18,0.0,3.82,30.3,29.4
2024-05-28 06:00:00,T02,6.62,133.8,8.57,34.6,33.6
2024-05-23 08:00:00,T04,5.12,36.9,6.62,35.6,36.7
2024-05-22 20:00:00,T08,3.36,0.2,4.95,17.5,20.2
2024-05-10 19:00:00,T04,12.37,2358.5,15.92,65.6,45.1
2024-05-03 21:00:00,T07,8.59,453.4,11.13,32.1,26.6
2024-05-07 01:00:00,T06,5.19,30.1,6.01,32.9,30.7
2024-05-09 03:00:00,T05,17.41,2205.0,18.0,73.2,55.8
2024-05-09 21:00:00,T06,3.67,0.9,4.2,20.1,20.0
2024-05-03 11:00:00,T07,11.57,1684.9,15.02,62.3,47.7
2024-05-12 05:00:00,T04,1.25,0.0,2.31,35.7,33.6
2024-05-20 11:00:00,T05,7.18,205.2,9.84,31.9,30.1
2024-05-30 13:00:00,T02,5.14,27.4,7.32,24.7,27.0
2024-05-21 03:00:00,T03,6.79,189.0,8.36,40.9,38.8
2024-05-05 15:00:00,T01,3.37,0.1,3.61,22.5,24.5
2024-05-07 15:00:00,T02,6.18,80.6,8.75,28.5,30.5
2024-05-17 17:00:00,T03,11.18,1826.0,14.1,62.2,46.1
2024-05-15 05:00:00,T05,10.45,1224.7,13.75,58.3,46.1
2024-05-30 23:00:00,T08,5.75,66.7,8.05,27.9,27.2
2024-05-17 13:00:00,T08,4.22,6.7,5.83,28.8,21.9
2024-05-14 03:00:00,T06,5.9,72.8,7.95,29.9,30.4
2024-05-19 17:00:00,T01,3.87,1.8,4.42,24.0,21.4
2024-05-29 10:00:00,T04,10.39,1456.7,13.75,54.7,47.6
2024-05-27 19:00:00,T05,5.1,27.1,5.95,28.1,21.4
2024-05-15 04:00:00,T03,8.0,417.0,10.08,42.0,38.5
2024-05-01 04:00:00,T08,11.45,1909.7,14.25,64.3,52.3
2024-05-17 07:00:00,T05,3.35,0.1,4.71,36.3,35.5
2024-05-01 19:00:00,T04,4.19,6.0,5.83,25.8,24.8
2024-05-13 07:00:00,T07,9.34,759.9,11.51,51.1,42.5
2024-05-13 15:00:00,T05,2.14,0.0,4.01,24.9,27.8
2024-05-20 21:00:00,T04,3.81,1.9,4.45,28.8,23.7
2024-05-25 05:00:00,T03,8.53,577.8,10.28,47.3,38.9
2024-05-27 21:00:00,T02,6.13,88.1,8.18,26.2,24.2
2024-05-01 08:00:00,T05,3.32,0.1,4.63,33.2,36.6
2024-05-02 01:00:00,T01,5.85,64.0,7.05,33.2,30.8
2024-05-01 04:00:00,T06,6.58,123.4,8.27,35.4,34.5
2024-05-14 10:00:00,T06,9.66,895.0,13.08,49.9,42.8
2024-05-17 00:00:00,T04,1.07,0.0,1.08,24.9,28.8
2024-05-01 20:00:00,T01,2.32,0.0,2.77,22.9,22.9
2024-05-08 20:00:00,T07,4.33,6.5,5.39,22.3,23.1
2024-05-07 15:00:00,T06,4.8,15.8,5.68,22.3,21.5
2024-05-09 00:00:00,T02,6.12,89.5,8.15,29.8,27.8
2024-05-10 07:00:00,T03,5.01,28.8,6.78,37.9,36.3
2024-05-26 20:00:00,T05,7.6,282.4,10.42,25.1,25.5
2024-05-23 00:00:00,T05,3.0,0.0,3.96,31.0,27.1
2024-05-15 00:00:00,T06,5.73,55.4,7.52,31.4,27.8
2024-05-21 19:00:00,T08,4.19,5.8,6.82,19.6,18.5
2024-05-22 04:00:00,T08,5.08,29.9,7.09,34.5,32.4
2024-05-04 22:00:00,T06,7.26,230.0,8.73,29.5,29.5
2024-05-17 06:00:00,T01,4.56,10.3,5.85,35.1,35.2
2024-05-16 03:00:00,T01,4.17,4.3,4.86,,34.1
2024-05-28 20:00:00,T02,4.89,19.0,6.16,23.4,24.7
2024-05-20 19:00:00,T08,3.14,0.0,3.73,19.7,22.2
2024-05-25 21:00:00,T06,7.93,328.9,10.08,28.0,23.3
2024-05-19 07:00:00,T05,11.02,1560.6,14.38,60.6,51.2
2024-05-09 16:00:00,T04,4.08,4.4,4.68,23.2,25.2
2024-05-15 04:00:00,T08,5.2,37.9,,36.1,32.9
2024-05-02 22:00:00,T06,8.42,471.2,10.99,40.2,35.0
2024-05-13 04:00:00,T04,11.2,2006.4,15.17,68.4,54.5
2024-05-19 03:00:00,T05,6.24,95.2,8.42,30.6,33.7
2024-05-29 21:00:00,T05,,13.2,5.57,19.0,23.6
2024-05-06 02:00:00,T07,1.52,0.0,1.37,34.4,30.9
2024-05-07 23:00:00,T04,5.96,80.3,7.29,32.1,27.1
2024-05-21 09:00:00,T07,5.68,48.7,7.17,37.1,37.8
2024-05-02 00:00:00,T06,4.6,12.8,6.23,27.3,31.0
2024-05-11 10:00:00,T05,4.07,3.5,4.75,33.9,31.2
2024-05-23 13:00:00,T06,5.47,45.7,6.33,25.7,27.2
2024-05-17 22:00:00,T08,4.36,8.9,5.77,26.1,24.0
2024-05-14 05:00:00,T07,1.75,0.0,1.99,28.0,31.7
2024-05-19 19:00:00,T05,4.07,3.4,5.73,18.2,20.3
2024-05-19 02:00:00,T02,5.99,73.4,8.25,,29.2
2024-05-11 10:00:00,T03,1.82,0.0,2.61,34.0,31.9
2024-05-20 15:00:00,T03,8.83,652.2,11.41,34.6,32.6
2024-05-09 23:00:00,T03,4.62,14.9,6.67,27.6,26.0
2024-05-06 14:00:00,T07,0.68,0.0,0.75,,24.2
2024-05-17 20:00:00,T06,2.78,0.0,3.87,23.6,24.7
2024-05-26 01:00:00,T01,1.71,0.0,1.68,26.4,27.1
2024-05-21 00:00:00,T01,9.25,659.9,11.96,35.0,35.9
2024-05-29 02:00:00,T04,2.55,0.0,3.94,34.6,28.4
2024-05-30 00:00:00,T07,11.68,1864.8,14.78,60.1,46.6
2024-05-23 19:00:00,T01,1.06,0.0,1.22,18.8,20.9
2024-05-22 17:00:00,T05,11.63,1943.7,16.06,58.0,41.6
2024-05-29 21:00:00,T04,6.67,155.0,8.36,32.7,27.9
2024-05-16 06:00:00,T05,5.63,51.8,7.35,34.6,35.1
2024-05-08 09:00:00,T06,4.03,3.1,5.72,32.5,32.3
2024-05-23 20:00:00,T04,3.22,0.0,4.64,23.6,23.6
2024-05-22 21:00:00,T02,2.84,0.0,,27.5,23.6
2024-05-19 17:00:00,T04,3.67,1.0,5.57,18.2,17.4
2024-05-11 00:00:00,T07,5.97,70.8,7.4,26.9,24.0
2024-05-13 13:00:00,T05,5.52,45.3,7.8,25.8,26.5
2024-05-16 23:00:00,T01,12.03,2006.3,15.36,66.6,49.0
2024-05-26 20:00:00,T08,3.75,1.5,4.9,26.1,22.7
2024-05-18 10:00:00,T02,8.25,413.4,11.29,37.8,31.0
2024-05-18 08:00:00,T07,7.64,276.9,10.33,43.1,37.6
2024-05-05 00:00:00,T06,4.92,20.6,6.2,28.3,25.3
2024-05-12 07:00:00,T05,4.31,6.2,5.38,35.1,34.6
2024-05-26 23:00:00,T01,1.73,0.0,2.22,25.8,26.1
2024-05-17 07:00:00,T03,5.13,33.9,6.68,35.1,39.4
2024-05-07 20:00:00,T01,11.63,1628.6,14.77,49.0,37.3
2024-05-14 01:00:00,T08,6.03,89.6,8.49,29.3,29.1
2024-05-26 12:00:00,T08,4.04,3.9,5.03,28.5,30.0
2024-05-23 00:00:00,T04,5.33,42.6,6.38,31.0,29.6
2024-05-14 19:00:00,T01,11.06,1398.5,13.8,45.9,35.0
2024-05-26 09:00:00,T02,5.86,68.7,7.08,29.9,31.8
2024-05-25 16:00:00,T04,6.65,172.7,8.0,27.4,25.7
2024-05-13 04:00:00,T07,8.26,388.5,11.02,45.4,37.6
2024-05-10 04:00:00,T05,7.36,232.0,9.53,39.6,37.7
2024-05-02 23:00:00,T05,1.12,0.0,1.34,25.3,23.9
2024-05-01 16:00:00,T05,8.47,484.2,10.72,29.4,29.0
2024-05-30 18:00:00,T08,9.15,741.6,10.93,34.8,25.9
2024-05-06 10:00:00,T03,5.14,33.5,6.96,27.2,28.5
2024-05-01 22:00:00,T03,9.47,899.2,13.05,39.8,33.4
2024-05-05 13:00:00,T07,6.64,122.4,8.51,27.7,26.6
2024-05-13 09:00:00,T06,6.23,99.4,8.03,33.3,34.0
2024-05-15 15:00:00,T02,3.08,0.0,4.18,23.4,25.6
2024-05-27 12:00:00,T01,7.77,328.6,11.28,35.6,31.0
2024-05-04 05:00:00,T04,5.62,63.5,7.49,32.7,32.1
2024-05-12 18:00:00,T02,3.11,0.0,3.41,17.6,20.8
2024-05-16 06:00:00,T06,2.9,0.0,4.32,35.1,36.1
2024-05-29 00:00:00,T07,2.24,0.0,3.33,26.9,28.2
2024-05-30 04:00:00,T06,0.74,0.0,1.08,34.6,32.9
2024-05-03 04:00:00,T01,7.53,281.1,9.77,38.1,35.5
2024-05-20 05:00:00,T07,7.04,181.6,7.91,40.4,37.4
2024-05-23 18:00:00,T06,7.38,215.9,9.59,30.0,24.5
2024-05-30 16:00:00,T06,5.32,34.0,6.28,29.4,26.1
2024-05-14 01:00:00,T02,5.74,57.9,7.73,27.4,27.1
2024-05-14 15:00:00,T03,5.48,54.2,6.88,23.9,24.7
2024-05-05 18:00:00,T07,7.63,282.4,10.5,28.7,24.3
2024-05-25 14:00:00,T03,6.49,142.6,8.08,22.6,25.6
2024-05-02 23:00:00,T02,10.53,1151.1,13.98,47.5,36.2
2024-05-04 08:00:00,T06,4.68,14.1,6.21,35.2,34.4
2024-05-30 04:00:00,T08,4.37,9.0,5.43,31.6,33.5
2024-05-22 03:00:00,T03,2.57,0.0,3.11,33.8,33.6
2024-05-16 17:00:00,T01,5.89,63.5,7.48,25.9,26.2
2024-05-03 09:00:00,T04,4.68,16.7,6.1,28.3,28.8
2024-05-03 06:00:00,T06,6.7,-50.0,9.07,31.1,34.0
2024-05-27 09:00:00,T02,2.86,0.0,3.15,37.0,32.6
2024-05-06 21:00:00,T01,5.43,39.6,6.98,26.2,23.6
2024-05-04 21:00:00,T04,10.88,1756.6,13.45,56.1,34.8
2024-05-25 07:00:00,T01,14.64,2009.2,18.0,68.7,55.4
2024-05-19 21:00:00,T05,5.57,52.6,6.42,26.4,27.8
2024-05-27 03:00:00,T08,8.73,660.7,11.34,43.0,37.9
2024-05-19 02:00:00,T04,8.97,717.9,11.5,42.0,33.3
2024-05-22 02:00:00,T04,2.11,0.0,3.1,29.7,30.1
2024-05-22 03:00:00,T08,7.14,246.3,8.53,34.6,37.0
2024-05-11 17:00:00,T03,6.67,171.0,9.09,27.2,24.1
2024-05-19 23:00:00,T05,6.32,108.4,7.56,28.7,28.8
2024-05-23 02:00:00,T03,10.07,1140.5,13.75,50.9,38.0
2024-05-30 01:00:00,T03,2.85,0.0,3.43,29.2,27.6
2024-05-06 00:00:00,T06,2.02,0.0,1.84,,29.9
2024-05-21 19:00:00,T04,6.13,112.3,7.91,24.5,23.1
2024-05-10 20:00:00,T01,4.33,6.3,5.41,24.5,23.6
2024-05-14 17:00:00,T05,4.03,3.3,5.35,22.3,23.4
2024-05-19 10:00:00,T03,2.77,0.0,3.85,31.4,30.9
2024-05-30 16:00:00,T01,6.28,99.3,8.06,25.6,23.1
2024-05-13 18:00:00,T08,5.83,76.9,6.94,26.3,21.3
2024-05-24 22:00:00,T02,2.96,0.0,3.94,25.5,25.1
2024-05-26 14:00:00,T04,8.43,519.0,10.98,34.6,30.1
2024-05-24 17:00:00,T04,7.75,357.6,9.7,27.9,23.8
2024-05-24 21:00:00,T06,6.24,95.8,7.86,30.0,28.7
2024-05-26 10:00:00,T05,3.14,0.0,4.09,30.1,31.7
2024-05-26 08:00:00,T06,5.88,69.7,8.92,32.0,29.5
2024-05-22 23:00:00,T07,9.25,743.3,10.74,42.0,34.2
2024-05-15 23:00:00,T02,6.53,120.8,7.72,31.4,27.7
2024-05-05 23:00:00,T02,5.24,31.2,6.68,28.8,29.5
2024-05-23 05:00:00,T08,6.81,186.6,8.08,38.3,35.4
2024-05-15 04:00:00,T01,7.04,178.8,9.12,30.9,30.7
2024-05-25 10:00:00,T04,8.04,415.8,10.7,39.7,36.5
2024-05-19 23:00:00,T04,4.57,13.3,6.46,25.7,27.0
2024-05-13 06:00:00,T01,4.69,14.3,6.39,36.2,38.4
2024-05-14 07:00:00,T03,4.03,3.7,5.6,34.2,36.1
2024-05-25 00:00:00,T06,7.07,198.2,8.93,29.5,30.8
2024-05-30 01:00:00,T08,4.19,5.4,6.09,30.0,32.3
2024-05-23 00:00:00,T03,4.3,8.1,4.63,25.7,26.0
2024-05-22 15:00:00,T01,1.1,0.0,1.56,24.4,20.3
2024-05-25 13:00:00,T06,5.44,43.3,6.75,21.6,24.6
2024-05-21 04:00:00,T01,7.24,188.5,9.1,38.7,33.9
2024-05-14 20:00:00,T02,5.04,22.3,5.86,24.6,22.6
2024-05-04 23:00:00,T06,1.1,0.0,1.51,22.6,26.0
2024-05-27 05:00:00,T01,3.19,0.0,4.41,34.8,35.1
2024-05-11 06:00:00,T02,4.75,13.7,6.14,30.6,30.8
2024-05-12 18:00:00,T04,1.32,0.0,1.12,23.9,24.0
2024-05-17 03:00:00,T06,3.24,0.0,4.21,30.4,34.0
2024-05-22 19:00:00,T01,6.44,107.9,8.81,19.8,20.0
2024-05-04 04:00:00,T05,9.46,741.3,12.81,40.1,38.8
2024-05-14 21:00:00,T04,4.63,14.9,5.84,19.1,21.0
2024-05-11 14:00:00,T06,6.21,99.5,7.67,25.2,24.7
2024-05-02 20:00:00,T03,,2355.3,17.33,66.3,44.3
2024-05-27 09:00:00,T03,4.54,12.1,5.09,34.7,28.2
2024-05-21 14:00:00,T01,3.39,0.2,5.14,24.9,24.9
2024-05-22 01:00:00,T04,6.7,185.5,7.6,31.2,30.6
2024-05-20 08:00:00,T07,4.78,17.6,6.07,35.9,39.0
2024-05-18 23:00:00,T02,7.55,235.5,9.0,32.3,29.0
2024-05-25 23:00:00,T02,0.76,0.0,0.81,,22.0
2024-05-05 03:00:00,T05,9.13,679.9,11.26,40.2,35.8
2024-05-10 11:00:00,T07,10.76,1204.3,14.1,53.4,40.9
2024-05-15 02:00:00,T07,6.08,76.5,7.56,38.1,35.5
2024-05-14 19:00:00,T05,6.38,118.6,7.94,26.8,24.9
2024-05-30 20:00:00,T04,3.45,0.3,4.22,17.8,22.9
2024-05-15 01:00:00,T05,1.7,0.0,2.58,29.8,32.3
2024-05-13 05:00:00,T07,11.51,1636.9,15.08,64.6,49.3
2024-05-23 06:00:00,T08,3.2,0.0,3.9,32.5,35.8
2024-05-08 01:00:00,T06,6.57,128.9,9.26,29.9,32.4
2024-05-03 03:00:00,T04,3.67,1.0,4.48,32.4,34.2
2024-05-02 22:00:00,T07,2.5,0.0,2.36,24.2,25.6
2024-05-18 03:00:00,T03,11.17,1905.3,14.87,63.4,51.5
2024-05-12 18:00:00,T06,5.97,74.0,7.56,25.0,23.9
2024-05-03 05:00:00,T08,14.68,2481.8,18.0,79.8,56.6
2024-05-09 05:00:00,T07,11.34,1581.9,14.43,61.5,50.2
2024-05-18 00:00:00,T06,14.87,1976.7,18.0,59.0,43.1
2024-05-22 08:00:00,T08,4.36,8.7,4.9,28.8,29.4
2024-05-21 10:00:00,T03,5.38,46.6,7.28,34.6,35.6
2024-05-08 05:00:00,T08,5.5,47.6,7.17,31.5,35.4
2024-05-29 13:00:00,T02,9.99,953.1,13.65,39.5,34.7
2024-05-12 01:00:00,T05,7.77,304.3,10.06,34.3,35.4
2024-05-28 22:00:00,T03,4.34,8.1,5.69,23.0,24.1
2024-05-04 14:00:00,T01,4.79,16.1,6.48,20.5,23.9
2024-05-04 11:00:00,T02,5.36,35.1,7.49,32.1,29.4
2024-05-29 05:00:00,T02,2.47,0.0,3.43,32.7,31.3
2024-05-17 18:00:00,T07,4.45,9.1,6.63,22.4,24.3
2024-05-28 12:00:00,T08,11.14,1847.7,14.47,63.3,46.6
2024-05-25 08:00:00,T01,4.1,3.8,6.24,34.8,32.0
2024-05-09 14:00:00,T08,6.62,174.4,9.14,26.2,28.3
2024-05-13 18:00:00,T07,8.26,372.4,10.3,28.8,21.4
2024-05-17 01:00:00,T07,3.01,0.0,3.32,31.5,30.5
2024-05-09 23:00:00,T04,7.47,323.8,10.18,33.3,32.6
2024-05-05 12:00:00,T06,4.24,5.4,5.01,26.5,26.3
2024-05-14 02:00:00,T02,1.72,0.0,1.6,28.7,29.8
2024-05-25 23:00:00,T08,4.61,15.8,5.97,24.7,28.2
2024-05-18 13:00:00,T06,14.56,2042.1,18.0,60.3,43.3
2024-05-22 08:00:00,T05,4.7,14.2,5.54,32.6,33.6
2024-05-17 07:00:00,T02,6.94,166.1,8.64,35.9,33.7
2024-05-28 05:00:00,T07,5.73,53.9,8.32,36.6,33.3
2024-05-12 07:00:00,T06,3.99,2.7,5.23,33.0,31.7
2024-05-17 07:00:00,T07,3.74,1.1,3.68,34.2,36.4
2024-05-11 06:00:00,T03,4.54,12.4,5.95,33.8,34.3
2024-05-26 20:00:00,T06,5.94,78.5,7.76,20.6,19.2
2024-05-03 06:00:00,T08,4.35,8.2,5.69,31.3,32.8
2024-05-21 02:00:00,T04,4.36,8.2,5.62,29.3,31.1
2024-05-07 13:00:00,T07,4.32,6.5,5.65,24.6,25.3
2024-05-12 04:00:00,T03,8.42,575.0,11.14,43.7,40.4
2024-05-21 18:00:00,T06,9.88,1014.7,13.32,37.9,29.7
2024-05-04 04:00:00,T02,2.26,0.0,2.46,33.5,32.0
2024-05-23 05:00:00,T04,6.27,120.3,8.14,35.3,35.9
2024-05-30 10:00:00,T08,8.74,668.4,12.54,44.8,37.3
2024-05-09 12:00:00,T06,9.46,750.4,12.68,39.4,32.6
2024-05-19 15:00:00,T01,5.36,36.1,7.15,24.8,22.8
2024-05-30 23:00:00,T01,2.72,0.0,3.0,27.3,26.5
2024-05-05 19:00:00,T02,10.9,1264.6,14.5,44.1,33.3
2024-05-17 13:00:00,T07,5.36,36.6,7.2,32.5,30.2
2024-05-20 20:00:00,T07,0.79,0.0,0.4,23.9,25.0
2024-05-01 00:00:00,T06,6.09,87.1,8.15,33.1,31.6
2024-05-27 14:00:00,T03,4.11,4.8,5.29,25.2,26.9
2024-05-04 06:00:00,T05,7.63,266.5,10.34,40.7,36.0
2024-05-05 16:00:00,T06,7.0,186.0,9.31,23.3,24.1
2024-05-21 15:00:00,T05,3.43,0.2,5.03,22.8,24.3
2024-05-30 06:00:00,T03,3.03,0.0,3.32,35.1,31.3
2024-05-28 13:00:00,T04,3.7,1.3,,24.9,28.1
2024-05-04 21:00:00,T05,12.86,2129.7,15.66,64.0,44.8
2024-05-08 11:00:00,T01,9.44,774.4,12.05,47.1,39.0
2024-05-16 03:00:00,T07,6.97,180.6,9.13,31.8,31.3
2024-05-28 20:00:00,T05,6.54,122.7,,20.8,21.1
2024-05-08 13:00:00,T07,2.4,0.0,2.38,27.9,26.1
2024-05-25 08:00:00,T08,1.0,0.0,0.93,33.1,35.3
2024-05-21 01:00:00,T05,9.69,869.8,12.15,45.1,34.0
2024-05-30 08:00:00,T07,9.74,785.0,12.64,41.3,35.9
2024-05-28 18:00:00,T06,6.77,147.9,9.22,24.0,20.9
2024-05-09 05:00:00,T02,13.43,2029.6,17.95,71.1,56.1
2024-05-15 07:00:00,T03,7.61,357.2,9.65,43.9,39.1
2024-05-25 02:00:00,T04,2.63,0.0,3.18,32.1,29.9
2024-05-06 20:00:00,T08,7.94,428.7,9.05,30.4,27.8
2024-05-28 16:00:00,T03,2.04,0.0,3.27,25.8,24.6
2024-05-30 12:00:00,T06,15.15,2135.4,18.0,64.1,47.0
2024-05-05 18:00:00,T06,4.35,7.2,,24.5,24.8
2024-05-30 08:00:00,T03,3.22,0.0,3.58,36.8,34.8
2024-05-08 17:00:00,T08,5.4,49.7,7.09,23.0,21.4
2024-05-22 01:00:00,T02,10.77,1379.2,13.51,50.6,41.8
2024-05-19 15:00:00,T08,6.91,217.4,8.61,28.5,25.9
2024-05-06 23:00:00,T04,2.37,0.0,2.57,28.3,24.3
2024-05-22 17:00:00,T06,5.03,23.5,5.61,19.9,23.3
2024-05-20 09:00:00,T02,3.92,2.2,4.81,30.6,28.1
2024-05-10 12:00:00,T08,6.82,215.8,9.14,33.5,28.9
2024-05-21 06:00:00,T05,4.3,6.7,6.38,28.0,31.8
2024-05-29 09:00:00,T02,2.52,0.0,2.55,36.7,33.3
2024-05-21 13:00:00,T07,6.93,169.8,8.71,32.5,25.9
2024-05-06 11:00:00,T06,11.92,2098.3,15.74,65.5,46.1
2024-05-28 04:00:00,T03,6.86,189.6,8.81,36.8,34.4
2024-05-19 11:00:00,T05,3.84,1.8,4.49,26.9,30.6
2024-05-24 20:00:00,T05,9.2,706.6,11.65,36.7,28.2
2024-05-21 03:00:00,T05,5.05,23.8,6.6,32.7,29.9
2024-05-28 15:00:00,T01,1.44,0.0,2.39,24.0,22.0
2024-05-03 17:00:00,T01,0.25,0.0,0.0,20.4,24.0
2024-05-06 03:00:00,T05,6.45,109.0,8.35,31.7,32.1
2024-05-04 06:00:00,T03,12.45,2625.0,17.18,80.4,59.1
2024-05-07 04:00:00,T04,2.2,0.0,3.47,34.4,34.3
2024-05-15 16:00:00,T04,5.2,37.1,7.72,24.2,23.2
2024-05-13 01:00:00,T01,3.55,0.5,4.34,31.8,30.3
2024-05-15 11:00:00,T08,6.51,149.8,8.68,27.4,29.7
2024-05-13 15:00:00,T01,4.92,18.6,6.13,20.4,23.5
2024-05-30 05:00:00,T07,4.64,12.0,5.91,37.3,35.5
2024-05-29 11:00:00,T06,9.12,618.8,11.93,37.5,35.8
2024-05-26 16:00:00,T03,2.41,0.0,3.79,22.7,21.6
2024-05-19 01:00:00,T07,4.46,9.0,5.57,27.7,28.7
2024-05-30 03:00:00,T08,10.16,1220.3,13.14,50.2,44.8
2024-05-10 02:00:00,T03,10.17,1196.8,13.12,51.7,43.9
2024-05-27 15:00:00,T05,11.09,1459.2,15.09,50.7,38.0
2024-05-26 17:00:00,T08,3.86,2.1,4.86,20.1,22.4
2024-05-22 17:00:00,T02,1.01,0.0,0.98,20.7,21.3
2024-05-11 20:00:00,T07,4.22,4.9,,23.1,22.1
2024-05-25 18:00:00,T03,6.95,219.5,9.23,25.0,24.5
2024-05-21 16:00:00,T06,10.75,1276.9,14.75,47.0,34.5
2024-05-15 19:00:00,T02,3.38,0.1,4.38,17.1,19.6
2024-05-21 04:00:00,T04,2.87,0.0,4.24,31.2,33.2
2024-05-29 06:00:00,T01,0.74,0.0,0.31,32.8,35.0
2024-05-29 10:00:00,T07,6.72,142.8,8.62,33.9,34.3
2024-05-06 06:00:00,T01,5.17,27.0,6.35,32.6,34.9
2024-05-25 01:00:00,T08,3.41,0.2,5.18,33.7,31.3
2024-05-24 13:00:00,T01,11.17,1537.8,14.27,54.1,41.9
2024-05-22 16:00:00,T08,6.96,205.5,9.89,24.2,27.3
2024-05-21 08:00:00,T02,8.5,488.0,11.83,41.4,39.3
2024-05-29 18:00:00,T03,4.95,26.5,6.46,24.3,23.1
2024-05-01 21:00:00,T05,11.66,1888.8,14.51,62.1,42.4
2024-05-11 09:00:00,T06,0.99,0.0,1.68,34.2,35.7
2024-05-26 18:00:00,T04,3.58,0.7,4.24,23.6,21.6
2024-05-09 06:00:00,T06,3.01,0.0,3.55,38.1,35.2
2024-05-17 04:00:00,T02,9.11,648.8,12.52,49.6,42.8
2024-05-14 12:00:00,T08,1.89,0.0,2.13,25.7,27.6
2024-05-28 01:00:00,T01,4.65,12.9,6.34,32.6,29.0
2024-05-25 22:00:00,T05,3.26,0.1,4.95,20.2,23.0
2024-05-29 20:00:00,T06,4.87,17.2,6.91,20.9,18.2
2024-05-02 19:00:00,T05,0.64,0.0,1.37,20.6,26.5
2024-05-23 11:00:00,T06,2.38,0.0,3.48,28.6,31.1
2024-05-23 22:00:00,T02,4.46,8.8,5.74,23.8,25.4
2024-05-21 02:00:00,T01,5.43,36.9,6.8,33.6,31.5
2024-05-07 11:00:00,T01,6.84,162.0,9.78,29.3,35.1
2024-05-21 18:00:00,T08,4.36,8.5,5.58,20.6,23.4
2024-05-09 08:00:00,T06,,32.2,6.57,34.9,35.1
2024-05-03 02:00:00,T06,6.82,157.8,9.82,41.4,32.9
2024-05-02 03:00:00,T08,7.68,332.6,10.74,37.2,33.9
2024-05-16 23:00:00,T07,1.66,0.0,2.42,,25.2
2024-05-05 13:00:00,T04,6.45,127.7,9.13,31.1,30.1
2024-05-24 23:00:00,T05,7.46,258.2,9.3,31.5,27.2
